date,temp_max,temp_min,temp_mean,precipitation,wind_speed,humidity,cloud_cover,rain_probability,sunshine_duration,uv_index,city
2026-07-01,32.9,25.8,28.8,0.5,14.7,79,87,0.0,38184.86,7.0,Ho Chi Minh City
2026-07-02,30.1,24.4,26.7,21.5,13.7,89,99,100.0,13494.16,7.0,Ho Chi Minh City
2026-07-03,29.6,24.9,26.8,6.3,12.4,88,100,100.0,1065.56,7.0,Ho Chi Minh City
2026-07-04,29.6,24.7,26.2,18.8,15.8,91,100,100.0,7279.52,7.0,Ho Chi Minh City
2026-07-05,31.1,24.9,27.4,1.0,9.3,84,98,100.0,25590.61,7.0,Ho Chi Minh City
2026-07-06,30.9,25.4,27.9,1.0,10.3,84,99,100.0,22359.85,7.0,Ho Chi Minh City
2026-07-07,31.5,25.3,27.8,8.5,11.5,85,90,100.0,31428.8,7.0,Ho Chi Minh City
2026-07-08,31.3,24.0,27.0,15.3,18.1,87,83,100.0,36432.13,7.0,Ho Chi Minh City
2026-07-09,33.0,25.4,28.7,2.1,17.7,78,90,100.0,41545.7,7.0,Ho Chi Minh City
2026-07-10,33.6,26.0,29.4,0.5,16.6,74,98,0.0,41819.35,7.0,Ho Chi Minh City
2026-07-11,33.1,26.6,29.3,2.8,22.3,73,56,100.0,42673.19,7.0,Ho Chi Minh City
2026-07-12,30.6,26.2,27.8,6.0,17.3,81,91,100.0,31424.4,7.0,Ho Chi Minh City
2026-07-13,31.5,25.1,27.1,12.7,16.3,84,97,100.0,14806.8,7.0,Ho Chi Minh City
2026-07-14,32.1,25.0,28.0,2.8,20.5,80,84,100.0,39600.0,7.0,Ho Chi Minh City
2026-07-15,31.7,25.0,27.3,23.1,14.3,87,97,100.0,27502.08,7.0,Ho Chi Minh City
2026-07-16,32.6,23.9,27.7,6.2,14.5,82,90,100.0,41681.35,7.0,Ho Chi Minh City
2026-07-17,32.8,25.0,28.3,2.0,14.8,80,91,100.0,35082.88,7.0,Ho Chi Minh City
2026-07-18,32.8,25.7,28.2,5.8,12.5,82,75,100.0,38303.08,7.0,Ho Chi Minh City
2026-07-19,33.0,25.1,28.6,1.0,12.6,81,40,100.0,43200.0,7.0,Ho Chi Minh City
2026-07-20,34.1,25.3,29.2,0.0,12.2,73,18,0.0,43200.0,7.0,Ho Chi Minh City
2026-07-21,34.2,24.8,29.1,0.0,11.6,72,50,0.0,43200.0,7.0,Ho Chi Minh City
2026-07-22,33.5,25.0,29.2,0.4,12.3,72,37,0.0,43200.0,7.0,Ho Chi Minh City
2026-07-23,33.6,25.8,28.7,8.9,16.4,78,50,100.0,40080.68,7.0,Ho Chi Minh City
2026-07-24,32.6,24.9,27.1,11.7,12.0,88,73,100.0,43200.0,7.0,Ho Chi Minh City
2026-07-25,31.2,24.4,26.5,13.4,16.1,90,89,100.0,28091.42,7.0,Ho Chi Minh City
2026-07-26,29.7,24.7,26.4,14.6,15.1,90,94,100.0,28626.88,7.0,Ho Chi Minh City
2026-07-27,32.5,24.6,28.0,0.7,17.1,78,90,100.0,40599.8,7.0,Ho Chi Minh City
2026-07-28,29.6,24.5,26.4,19.1,14.0,89,99,100.0,26771.06,7.0,Ho Chi Minh City
2026-07-29,31.5,24.2,26.9,14.7,10.4,86,93,100.0,36516.31,7.0,Ho Chi Minh City
2026-07-30,31.2,24.1,27.3,7.2,11.6,83,93,100.0,36000.0,7.0,Ho Chi Minh City
2026-07-31,30.0,24.7,26.7,8.6,13.3,89,90,100.0,35494.35,7.0,Ho Chi Minh City
2026-08-01,32.0,24.7,27.7,4.8,12.0,84,95,100.0,39243.97,7.0,Ho Chi Minh City
2026-08-02,33.5,25.2,28.6,4.7,11.9,80,84,100.0,43200.0,7.0,Ho Chi Minh City
2026-08-03,33.8,25.4,29.1,2.0,12.2,78,82,100.0,43200.0,7.0,Ho Chi Minh City
2026-08-04,33.2,26.1,28.8,2.2,12.8,80,81,100.0,43200.0,7.0,Ho Chi Minh City
2026-08-05,31.3,24.4,27.5,7.2,17.1,86,99,100.0,25920.77,7.0,Ho Chi Minh City
2026-08-06,30.7,25.6,27.4,16.6,18.3,87,96,100.0,27585.47,7.0,Ho Chi Minh City
2026-08-07,32.1,25.3,27.8,7.6,18.1,83,82,100.0,32199.3,7.0,Ho Chi Minh City
2026-08-08,32.8,25.7,28.4,3.2,18.8,80,95,100.0,39819.54,7.0,Ho Chi Minh City
2026-08-09,31.4,25.1,27.1,13.0,17.9,85,99,100.0,24049.62,7.0,Ho Chi Minh City
2026-08-10,30.3,24.6,27.1,3.7,13.7,86,93,100.0,19333.09,7.0,Ho Chi Minh City
2026-08-11,30.8,24.8,27.0,17.1,17.1,84,97,100.0,27384.58,7.0,Ho Chi Minh City
2026-08-12,32.7,26.0,29.0,5.8,19.0,76,40,100.0,43200.0,7.0,Ho Chi Minh City
2026-08-13,33.2,25.4,29.2,1.7,19.4,72,26,100.0,43200.0,7.0,Ho Chi Minh City
2026-08-14,32.7,25.7,28.4,9.4,20.8,80,90,100.0,40567.37,7.0,Ho Chi Minh City
2026-08-15,31.4,25.8,27.7,4.4,21.0,81,97,100.0,31707.81,7.0,Ho Chi Minh City
2026-08-16,31.9,25.5,27.8,6.7,18.4,82,96,100.0,32446.24,7.0,Ho Chi Minh City
